YEAR,MES,CCAA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2023,2,Castilla - La Mancha,America,Nicaragua,35,215,6
2023,2,Castilla - La Mancha,America,Panama,48,492,10
2023,2,Castilla - La Mancha,America,Paraguay,65,502,7
2023,2,Castilla - La Mancha,America,Peru,196,1729,8
2023,2,Castilla - La Mancha,America,Republica Dominicana,59,408,6
2023,2,Castilla - La Mancha,America,Venezuela,105,944,9
2023,2,Castilla y Leon,America,Argentina,267,1873,7
2023,2,Castilla y Leon,America,Brasil,629,4505,7
2023,2,Castilla y Leon,America,Canada,97,647,6
2023,2,Castilla y Leon,America,Chile,171,1200,7
2023,2,Castilla y Leon,America,Colombia,784,7021,9
2023,2,Castilla y Leon,America,Ecuador,78,793,10
2023,2,Castilla y Leon,America,El Salvador,30,277,9
2023,2,Castilla y Leon,America,Estados Unidos de America,1401,10991,7
2023,2,Castilla y Leon,America,Guatemala,36,340,9
2023,2,Castilla y Leon,America,Honduras,50,399,8
2023,2,Castilla y Leon,America,Mexico,762,4108,5
2023,2,Castilla y Leon,America,Nicaragua,40,346,8
2023,2,Castilla y Leon,America,Panama,55,546,9
2023,2,Castilla y Leon,America,Paraguay,65,439,6
2023,2,Castilla y Leon,America,Peru,204,2421,11
2023,2,Castilla y Leon,America,Republica Dominicana,37,296,8
2023,2,Castilla y Leon,America,Uruguay,74,654,8
2023,2,Castilla y Leon,America,Venezuela,81,1136,14
2023,2,Cataluna,America,Argentina,7513,51298,6
2023,2,Cataluna,America,Bolivia,180,1440,8
2023,2,Cataluna,America,Brasil,7791,48470,6
2023,2,Cataluna,America,Canada,5334,27218,5
2023,2,Cataluna,America,Chile,2723,13889,5
2023,2,Cataluna,America,Colombia,5343,42936,8
2023,2,Cataluna,America,Costa Rica,125,883,7
2023,2,Cataluna,America,Cuba,42,267,6
2023,2,Cataluna,America,Ecuador,461,3610,7
2023,2,Cataluna,America,El Salvador,147,1171,8
2023,2,Cataluna,America,Estados Unidos de America,36250,220486,6
2023,2,Cataluna,America,Guatemala,163,1029,6
2023,2,Cataluna,America,Honduras,531,4178,7
2023,2,Cataluna,America,Mexico,7752,35983,4
2023,2,Cataluna,America,Nicaragua,94,641,6
2023,2,Cataluna,America,Panama,374,2327,6
2023,2,Cataluna,America,Paraguay,648,4338,6
2023,2,Cataluna,America,Peru,2799,23919,8
2023,2,Cataluna,America,Republica Dominicana,170,1406,8
2023,2,Cataluna,America,Uruguay,395,3663,9
2023,2,Cataluna,America,Venezuela,571,6025,10
2023,2,Ceuta,America,Brasil,33,86,2
2023,2,Ceuta,America,Estados Unidos de America,502,1255,2
2023,2,Comunidad Foral de Navarra,America,Argentina,82,738,9
2023,2,Comunidad Foral de Navarra,America,Brasil,104,853,8
2023,2,Comunidad Foral de Navarra,America,Canada,38,315,8
2023,2,Comunidad Foral de Navarra,America,Chile,47,385,8
2023,2,Comunidad Foral de Navarra,America,Colombia,212,2205,10
2023,2,Comunidad Foral de Navarra,America,Ecuador,61,476,7
2023,2,Comunidad Foral de Navarra,America,Estados Unidos de America,400,4160,10
2023,2,Comunidad Foral de Navarra,America,Mexico,239,1601,6
2023,2,Comunidad Foral de Navarra,America,Peru,126,1121,8
2023,2,Comunidad de Madrid,America,Argentina,13132,78792,6
2023,2,Comunidad de Madrid,America,Bolivia,160,720,4
2023,2,Comunidad de Madrid,America,Brasil,12583,62915,5
2023,2,Comunidad de Madrid,America,Canada,2938,14984,5
2023,2,Comunidad de Madrid,America,Chile,3080,13552,4
2023,2,Comunidad de Madrid,America,Colombia,13367,81539,6
2023,2,Comunidad de Madrid,America,Costa Rica,360,1404,3
2023,2,Comunidad de Madrid,America,Cuba,52,208,4
2023,2,Comunidad de Madrid,America,Ecuador,967,6479,6
2023,2,Comunidad de Madrid,America,El Salvador,242,1670,6
2023,2,Comunidad de Madrid,America,Estados Unidos de America,29885,182299,6
2023,2,Comunidad de Madrid,America,Guatemala,440,2376,5
2023,2,Comunidad de Madrid,America,Honduras,451,2977,6
2023,2,Comunidad de Madrid,America,Mexico,16952,72894,4
2023,2,Comunidad de Madrid,America,Nicaragua,257,1491,5
2023,2,Comunidad de Madrid,America,Panama,910,5096,5
2023,2,Comunidad de Madrid,America,Paraguay,1321,7926,6
2023,2,Comunidad de Madrid,America,Peru,8640,57024,6
2023,2,Comunidad de Madrid,America,Republica Dominicana,518,3419,6
2023,2,Comunidad de Madrid,America,Uruguay,1839,7724,4
2023,2,Comunidad de Madrid,America,Venezuela,1496,15858,10
2023,2,Comunitat Valenciana,America,Argentina,1696,16798,9
2023,2,Comunitat Valenciana,America,Bolivia,49,410,8
2023,2,Comunitat Valenciana,America,Brasil,904,8391,9
2023,2,Comunitat Valenciana,America,Canada,1300,10323,7
2023,2,Comunitat Valenciana,America,Chile,398,3058,7
2023,2,Comunitat Valenciana,America,Colombia,3072,28854,9
2023,2,Comunitat Valenciana,America,Cuba,31,248,8
2023,2,Comunitat Valenciana,America,Ecuador,236,2435,10
2023,2,Comunitat Valenciana,America,Estados Unidos de America,5609,46646,8
2023,2,Comunitat Valenciana,America,Guatemala,36,304,8
2023,2,Comunitat Valenciana,America,Honduras,110,908,8
2023,2,Comunitat Valenciana,America,Mexico,1170,7718,6
2023,2,Comunitat Valenciana,America,Panama,84,1024,12
2023,2,Comunitat Valenciana,America,Paraguay,147,1002,6
2023,2,Comunitat Valenciana,America,Peru,335,3482,10
2023,2,Comunitat Valenciana,America,Republica Dominicana,46,267,5
2023,2,Comunitat Valenciana,America,Uruguay,136,1182,8
2023,2,Comunitat Valenciana,America,Venezuela,384,4349,11
2023,2,Extremadura,America,Argentina,58,569,9
2023,2,Extremadura,America,Brasil,273,1607,5
2023,2,Extremadura,America,Chile,39,325,8
2023,2,Extremadura,America,Colombia,123,1213,9
2023,2,Extremadura,America,Estados Unidos de America,391,3492,8
2023,2,Extremadura,America,Mexico,163,1147,7
2023,2,Galicia,America,Argentina,426,4356,10
2023,2,Galicia,America,Brasil,1039,7477,7
2023,2,Galicia,America,Canada,127,1041,8
2023,2,Galicia,America,Chile,109,711,6
2023,2,Galicia,America,Colombia,555,5254,9
2023,2,Galicia,America,Estados Unidos de America,2032,30586,15
2023,2,Galicia,America,Mexico,919,5545,6
2023,2,Galicia,America,Panama,57,680,11
2023,2,Galicia,America,Paraguay,41,268,6
2023,2,Galicia,America,Peru,155,1783,11
2023,2,Galicia,America,Uruguay,69,720,10
2023,2,Galicia,America,Venezuela,254,3114,12
2023,2,Illes Balears,America,Argentina,542,3902,7
2023,2,Illes Balears,America,Brasil,214,1541,7
2023,2,Illes Balears,America,Canada,262,1860,7
2023,2,Illes Balears,America,Chile,77,508,6
2023,2,Illes Balears,America,Colombia,803,7629,9
2023,2,Illes Balears,America,Ecuador,72,338,4
2023,2,Illes Balears,America,Estados Unidos de America,1802,12434,6
2023,2,Illes Balears,America,Mexico,388,2018,5
2023,2,Illes Balears,America,Nicaragua,33,274,8
2023,2,Illes Balears,America,Paraguay,190,1330,7
2023,2,Illes Balears,America,Peru,61,714,11
2023,2,Illes Balears,America,Uruguay,48,586,12
2023,2,Illes Balears,America,Venezuela,37,178,4
2023,2,La Rioja,America,Brasil,39,378,9
2023,2,La Rioja,America,Colombia,112,1120,10
2023,2,La Rioja,America,Estados Unidos de America,125,838,6
2023,2,La Rioja,America,Mexico,106,689,6
2023,2,Pais Vasco,America,Argentina,340,2733,8
2023,2,Pais Vasco,America,Bolivia,31,287,9
2023,2,Pais Vasco,America,Brasil,486,3707,7
2023,2,Pais Vasco,America,Canada,291,1189,4
2023,2,Pais Vasco,America,Chile,177,1227,6
2023,2,Pais Vasco,America,Colombia,951,8389,8
2023,2,Pais Vasco,America,Ecuador,54,437,8
2023,2,Pais Vasco,America,Estados Unidos de America,1903,14726,7
2023,2,Pais Vasco,America,Honduras,85,766,9
2023,2,Pais Vasco,America,Mexico,881,5013,5
2023,2,Pais Vasco,America,Nicaragua,166,1270,7
2023,2,Pais Vasco,America,Panama,45,348,7
2023,2,Pais Vasco,America,Paraguay,195,1151,5
2023,2,Pais Vasco,America,Peru,169,1627,9
2023,2,Pais Vasco,America,Venezuela,73,642,8
2023,2,Principado de Asturias,America,Argentina,123,1267,10
2023,2,Principado de Asturias,America,Brasil,86,774,9
2023,2,Principado de Asturias,America,Canada,35,245,7
2023,2,Principado de Asturias,America,Chile,45,392,8
2023,2,Principado de Asturias,America,Colombia,309,3152,10
2023,2,Principado de Asturias,America,Estados Unidos de America,401,3409,8
2023,2,Principado de Asturias,America,Mexico,398,2428,6
2023,2,Principado de Asturias,America,Paraguay,69,580,8
2023,2,Principado de Asturias,America,Peru,47,385,8
2023,2,Principado de Asturias,America,Venezuela,49,368,7
2023,2,Region de Murcia,America,Argentina,84,941,11
2023,2,Region de Murcia,America,Brasil,90,1062,11
2023,2,Region de Murcia,America,Canada,67,462,6
2023,2,Region de Murcia,America,Chile,44,299,6
2023,2,Region de Murcia,America,Colombia,380,3230,8
2023,2,Region de Murcia,America,Ecuador,133,1277,9
2023,2,Region de Murcia,America,Estados Unidos de America,629,5409,8
2023,2,Region de Murcia,America,Honduras,30,204,6
2023,2,Region de Murcia,America,Mexico,211,1414,6
2023,2,Region de Murcia,America,Nicaragua,48,442,9
2023,2,Region de Murcia,America,Paraguay,41,365,8
2023,2,Region de Murcia,America,Peru,53,864,16
2023,2,Region de Murcia,America,Venezuela,33,376,11
2023,3,Andalucia,America,Argentina,3272,30500,9
2023,3,Andalucia,America,Bolivia,35,305,8
2023,3,Andalucia,America,Brasil,2681,17444,6
2023,3,Andalucia,America,Canada,12757,100445,7
2023,3,Andalucia,America,Chile,546,4020,7
2023,3,Andalucia,America,Colombia,2565,26877,10
2023,3,Andalucia,America,Costa Rica,84,617,7
2023,3,Andalucia,America,Cuba,32,239,7
2023,3,Andalucia,America,Ecuador,244,2175,8
2023,3,Andalucia,America,El Salvador,35,355,10
2023,3,Andalucia,America,Estados Unidos de America,35232,232322,6
2023,3,Andalucia,America,Guatemala,104,1095,10
2023,3,Andalucia,America,Honduras,195,1697,8
2023,3,Andalucia,America,Mexico,3125,19794,6
2023,3,Andalucia,America,Nicaragua,269,2412,9
2023,3,Andalucia,America,Panama,151,1137,7
2023,3,Andalucia,America,Paraguay,600,4821,8
2023,3,Andalucia,America,Peru,529,5552,10
2023,3,Andalucia,America,Republica Dominicana,71,545,7
2023,3,Andalucia,America,Uruguay,165,1290,7
2023,3,Andalucia,America,Venezuela,296,3881,13
2023,3,Aragon,America,Argentina,251,1798,7
2023,3,Aragon,America,Brasil,151,1473,9
2023,3,Aragon,America,Canada,116,663,5
2023,3,Aragon,America,Chile,74,479,6
2023,3,Aragon,America,Colombia,585,6709,11
2023,3,Aragon,America,Costa Rica,30,266,8
2023,3,Aragon,America,Ecuador,84,907,10
2023,3,Aragon,America,Estados Unidos de America,1235,10466,8
2023,3,Aragon,America,Honduras,50,434,8
2023,3,Aragon,America,Mexico,451,2819,6
2023,3,Aragon,America,Nicaragua,140,1464,10
2023,3,Aragon,America,Peru,96,901,9
2023,3,Aragon,America,Venezuela,77,1057,13
2023,3,Canarias,America,Argentina,578,5884,10
2023,3,Canarias,America,Brasil,1026,5737,5
2023,3,Canarias,America,Canada,2971,22851,7
2023,3,Canarias,America,Chile,181,1204,6
2023,3,Canarias,America,Colombia,1071,11000,10
2023,3,Canarias,America,Ecuador,62,800,12
2023,3,Canarias,America,Estados Unidos de America,6208,45779,7
2023,3,Canarias,America,Mexico,475,2992,6
2023,3,Canarias,America,Panama,46,370,8
2023,3,Canarias,America,Paraguay,53,451,8
2023,3,Canarias,America,Peru,71,761,10
2023,3,Canarias,America,Uruguay,127,1169,9
2023,3,Canarias,America,Venezuela,471,6193,13
2023,3,Cantabria,America,Argentina,66,587,8
2023,3,Cantabria,America,Brasil,65,631,9
2023,3,Cantabria,America,Canada,54,589,10
2023,3,Cantabria,America,Colombia,192,2035,10
2023,3,Cantabria,America,Estados Unidos de America,637,3758,5
2023,3,Cantabria,America,Mexico,316,1896,6
2023,3,Cantabria,America,Peru,90,864,9
2023,3,Castilla - La Mancha,America,Argentina,302,1861,6
2023,3,Castilla - La Mancha,America,Brasil,253,1723,6
2023,3,Castilla - La Mancha,America,Canada,218,1501,6
2023,3,Castilla - La Mancha,America,Chile,90,560,6
2023,3,Castilla - La Mancha,America,Colombia,738,7584,10
2023,3,Castilla - La Mancha,America,Ecuador,90,1039,11
2023,3,Castilla - La Mancha,America,Estados Unidos de America,1760,12340,7
2023,3,Castilla - La Mancha,America,Guatemala,49,505,10
2023,3,Castilla - La Mancha,America,Honduras,56,318,5
2023,3,Castilla - La Mancha,America,Mexico,581,3504,6
2023,3,Castilla - La Mancha,America,Nicaragua,33,355,10
2023,3,Castilla - La Mancha,America,Panama,36,452,12
2023,3,Castilla - La Mancha,America,Paraguay,99,703,7
2023,3,Castilla - La Mancha,America,Peru,223,2558,11
2023,3,Castilla - La Mancha,America,Uruguay,43,247,5
2023,3,Castilla - La Mancha,America,Venezuela,121,1127,9
2023,3,Castilla y Leon,America,Argentina,360,2342,6
2023,3,Castilla y Leon,America,Bolivia,30,282,9
2023,3,Castilla y Leon,America,Brasil,593,4400,7
2023,3,Castilla y Leon,America,Canada,281,1506,5
2023,3,Castilla y Leon,America,Chile,113,758,6
2023,3,Castilla y Leon,America,Colombia,824,8826,10
2023,3,Castilla y Leon,America,Costa Rica,40,304,7
2023,3,Castilla y Leon,America,Ecuador,64,480,7
2023,3,Castilla y Leon,America,El Salvador,30,336,11
2023,3,Castilla y Leon,America,Estados Unidos de America,2730,21046,7
2023,3,Castilla y Leon,America,Guatemala,57,511,9
2023,3,Castilla y Leon,America,Honduras,85,619,7
2023,3,Castilla y Leon,America,Mexico,780,4701,6
2023,3,Castilla y Leon,America,Nicaragua,30,246,8
2023,3,Castilla y Leon,America,Panama,45,497,11
2023,3,Castilla y Leon,America,Paraguay,79,557,7
2023,3,Castilla y Leon,America,Peru,171,1807,10
2023,3,Castilla y Leon,America,Republica Dominicana,33,341,10
2023,3,Castilla y Leon,America,Uruguay,92,797,8
2023,3,Castilla y Leon,America,Venezuela,105,1064,10
2023,3,Cataluna,America,Argentina,8706,60196,6
2023,3,Cataluna,America,Bolivia,161,1346,8
2023,3,Cataluna,America,Brasil,8378,50568,6
2023,3,Cataluna,America,Canada,13280,63893,4
2023,3,Cataluna,America,Chile,2477,13385,5
2023,3,Cataluna,America,Colombia,7422,63011,8
2023,3,Cataluna,America,Costa Rica,221,1195,5
2023,3,Cataluna,America,Cuba,52,557,10
2023,3,Cataluna,America,Ecuador,688,5516,8
2023,3,Cataluna,America,El Salvador,208,1680,8
2023,3,Cataluna,America,Estados Unidos de America,85484,441490,5
2023,3,Cataluna,America,Guatemala,306,2014,6
2023,3,Cataluna,America,Honduras,720,5056,7
2023,3,Cataluna,America,Mexico,10965,56480,5
2023,3,Cataluna,America,Nicaragua,120,1030,8
2023,3,Cataluna,America,Panama,365,2608,7
2023,3,Cataluna,America,Paraguay,849,6156,7
2023,3,Cataluna,America,Peru,2590,20804,8
2023,3,Cataluna,America,Republica Dominicana,246,1575,6
2023,3,Cataluna,America,Uruguay,618,4504,7
2023,3,Cataluna,America,Venezuela,601,6890,11
2023,3,Ceuta,America,Brasil,44,88,2
2023,3,Ceuta,America,Estados Unidos de America,615,1784,2
2023,3,Comunidad Foral de Navarra,America,Argentina,97,747,7
2023,3,Comunidad Foral de Navarra,America,Brasil,104,759,7
2023,3,Comunidad Foral de Navarra,America,Canada,67,362,5
2023,3,Comunidad Foral de Navarra,America,Chile,31,239,7
2023,3,Comunidad Foral de Navarra,America,Colombia,255,3060,12
2023,3,Comunidad Foral de Navarra,America,Ecuador,81,575,7
2023,3,Comunidad Foral de Navarra,America,Estados Unidos de America,656,5576,8
2023,3,Comunidad Foral de Navarra,America,Mexico,342,2531,7
2023,3,Comunidad Foral de Navarra,America,Peru,133,1516,11
2023,3,Comunidad de Madrid,America,Argentina,14350,83230,5
2023,3,Comunidad de Madrid,America,Bolivia,204,1061,5
2023,3,Comunidad de Madrid,America,Brasil,11949,59745,5
2023,3,Comunidad de Madrid,America,Canada,6488,35035,5
2023,3,Comunidad de Madrid,America,Chile,2897,12457,4
2023,3,Comunidad de Madrid,America,Colombia,16640,111488,6
2023,3,Comunidad de Madrid,America,Costa Rica,576,2304,4
2023,3,Comunidad de Madrid,America,Cuba,89,329,3
2023,3,Comunidad de Madrid,America,Ecuador,1313,7484,5
2023,3,Comunidad de Madrid,America,El Salvador,270,1863,6
2023,3,Comunidad de Madrid,America,Estados Unidos de America,64201,353106,5
2023,3,Comunidad de Madrid,America,Guatemala,618,3646,5
2023,3,Comunidad de Madrid,America,Honduras,754,3770,5
2023,3,Comunidad de Madrid,America,Mexico,25352,109014,4
2023,3,Comunidad de Madrid,America,Nicaragua,285,1824,6
2023,3,Comunidad de Madrid,America,Panama,768,4915,6
2023,3,Comunidad de Madrid,America,Paraguay,1689,10641,6
2023,3,Comunidad de Madrid,America,Peru,8297,48952,5
2023,3,Comunidad de Madrid,America,Republica Dominicana,758,4321,5
2023,3,Comunidad de Madrid,America,Uruguay,2298,9192,4
2023,3,Comunidad de Madrid,America,Venezuela,1826,16982,9
2023,3,Comunitat Valenciana,America,Argentina,2428,23882,9
2023,3,Comunitat Valenciana,America,Bolivia,67,814,12
2023,3,Comunitat Valenciana,America,Brasil,920,8078,8
2023,3,Comunitat Valenciana,America,Canada,2679,21356,8
2023,3,Comunitat Valenciana,America,Chile,384,2920,7
2023,3,Comunitat Valenciana,America,Colombia,3835,40731,10
2023,3,Comunitat Valenciana,America,Costa Rica,69,564,8
2023,3,Comunitat Valenciana,America,Ecuador,356,3210,9
2023,3,Comunitat Valenciana,America,El Salvador,33,435,13
2023,3,Comunitat Valenciana,America,Estados Unidos de America,10575,75848,7
2023,3,Comunitat Valenciana,America,Guatemala,65,640,9
2023,3,Comunitat Valenciana,America,Honduras,177,1319,7
2023,3,Comunitat Valenciana,America,Mexico,1886,12857,6
2023,3,Comunitat Valenciana,America,Nicaragua,35,288,8
2023,3,Comunitat Valenciana,America,Panama,114,1089,9
2023,3,Comunitat Valenciana,America,Paraguay,207,1580,7
2023,3,Comunitat Valenciana,America,Peru,360,3837,10
2023,3,Comunitat Valenciana,America,Republica Dominicana,70,469,6
2023,3,Comunitat Valenciana,America,Uruguay,239,2370,9
2023,3,Comunitat Valenciana,America,Venezuela,471,5785,12
2023,3,Extremadura,America,Argentina,66,616,9
2023,3,Extremadura,America,Brasil,262,1540,5
2023,3,Extremadura,America,Canada,101,627,6
2023,3,Extremadura,America,Colombia,134,1473,11
2023,3,Extremadura,America,Estados Unidos de America,555,4438,8
2023,3,Extremadura,America,Mexico,216,1426,6
2023,3,Extremadura,America,Peru,33,233,7
2023,3,Galicia,America,Argentina,590,5439,9
2023,3,Galicia,America,Brasil,1346,9539,7
2023,3,Galicia,America,Canada,237,1630,6
2023,3,Galicia,America,Chile,117,838,7
2023,3,Galicia,America,Colombia,649,7175,11
2023,3,Galicia,America,Ecuador,54,431,8
2023,3,Galicia,America,Estados Unidos de America,3195,39232,12
2023,3,Galicia,America,Mexico,1032,7221,7
2023,3,Galicia,America,Panama,62,745,12
2023,3,Galicia,America,Paraguay,53,377,7
2023,3,Galicia,America,Peru,166,1869,11
2023,3,Galicia,America,Uruguay,98,892,9
2023,3,Galicia,America,Venezuela,254,3577,14
2023,3,Illes Balears,America,Argentina,954,7441,7
2023,3,Illes Balears,America,Brasil,307,2487,8
2023,3,Illes Balears,America,Canada,928,5846,6
2023,3,Illes Balears,America,Chile,118,814,6
2023,3,Illes Balears,America,Colombia,889,9068,10
2023,3,Illes Balears,America,Costa Rica,30,186,6
2023,3,Illes Balears,America,Ecuador,108,1091,10
2023,3,Illes Balears,America,Estados Unidos de America,4192,23475,5
2023,3,Illes Balears,America,Mexico,664,3586,5
2023,3,Illes Balears,America,Nicaragua,32,269,8
2023,3,Illes Balears,America,Paraguay,280,1988,7
2023,3,Illes Balears,America,Peru,74,688,9
2023,3,Illes Balears,America,Republica Dominicana,42,416,9
